verseId1,verseId2,score
2:85,29:25,0.3943
2:85,3:100,0.3342
2:85,25:68,0.3112
2:85,41:27,0.2941
2:85,7:32,0.2672
2:85,47:4,0.2584
2:85,3:195,0.2356
2:85,2:253,0.2339
2:85,9:29,0.2261
2:86,3:56,1.1668
2:86,3:22,1.1472
2:86,13:34,1.1376
2:86,30:7,1.1064
2:86,29:64,1.0581
2:86,40:51,1.0176
2:86,39:26,0.964
2:86,16:107,0.922
2:86,40:39,0.922
2:86,13:26,0.869
2:86,9:38,0.8511
2:86,41:31,0.7903
2:87,5:70,0.7461
2:87,98:4,0.7292
2:87,3:100,0.5101
2:87,2:146,0.463
2:87,2:101,0.4238
2:87,2:253,0.4072
2:87,2:285,0.3704
2:87,57:27,0.3556
2:87,3:23,0.348
2:87,61:6,0.3303
2:87,3:184,0.3234
2:87,35:25,0.3234
2:88,4:155,1.8558
2:88,33:64,1.6625
2:88,2:161,1.142
2:88,3:196,1.0171
2:88,63:3,1.0171
2:88,5:78,0.95
2:88,40:4,0.8137
2:88,2:89,0.7781
2:88,9:68,0.7389
2:88,11:60,0.7389
2:88,33:60,0.7389
2:88,3:127,0.6781
2:89,41:41,0.8314
2:89,39:32,0.5669
2:89,28:48,0.5267
2:89,28:49,0.5
2:89,2:101,0.4979
2:89,4:47,0.4801
2:89,40:25,0.4371
2:89,39:71,0.4306
2:89,3:19,0.3979
2:89,13:43,0.3887
2:89,7:101,0.3774
2:89,27:40,0.368
2:90,8:16,0.6841
2:90,67:6,0.6574
2:90,3:177,0.6271
2:90,2:207,0.6199
2:90,58:5,0.4514
2:90,31:6,0.3968
2:90,4:37,0.3959
2:90,3:178,0.3862
2:90,42:27,0.3734
2:90,40:85,0.3426
2:90,2:102,0.3303
2:90,5:80,0.3245
2:91,3:3,1.0278
2:91,3:21,0.5688
2:91,5:27,0.5393
2:91,46:30,0.494
2:91,10:94,0.492
2:91,4:155,0.488
2:91,47:2,0.4569
2:91,3:93,0.4447
2:91,4:60,0.4212
2:91,2:89,0.4064
2:91,3:4,0.4064
2:91,58:5,0.4064
2:92,6:58,1.1329
2:92,7:148,0.9156
2:92,16:113,0.831
2:92,43:38,0.8287
2:92,2:209,0.7767
2:92,98:4,0.7767
2:92,4:153,0.6792
2:92,3:105,0.6657
2:92,45:17,0.5785
2:92,3:86,0.5659
2:92,11:94,0.4986
2:92,40:34,0.4873
2:93,4:154,0.8467
2:93,7:171,0.461
2:93,19:12,0.4467
2:93,40:22,0.4403
2:93,3:80,0.365
2:93,8:52,0.3489
2:93,2:256,0.3317
2:93,6:46,0.3313
2:93,57:15,0.3124
2:93,3:55,0.3052
2:93,3:187,0.2995
2:93,5:57,0.2948
2:94,38:46,2.2105
2:94,62:6,1.1812
2:94,6:127,0.7754
2:94,40:39,0.6153
2:94,2:243,0.5884
2:94,28:81,0.5869
2:94,28:37,0.5539
2:94,29:64,0.5274
2:94,16:30,0.5178
2:94,33:29,0.4615
2:94,6:32,0.4102
2:94,28:83,0.4102
2:95,62:7,4.4806
2:95,53:24,3.3522
2:95,53:46,3.3522
2:95,56:58,3.3522
2:95,53:20,2.2348
2:95,3:182,1.9724
2:95,8:51,1.9724
2:95,22:10,1.9724
2:95,2:78,1.6761
2:95,4:120,1.3409
2:95,49:1,1.3307
2:95,18:35,1.2857
2:96,9:17,0.6013
2:96,22:47,0.5553
2:96,70:11,0.4965
2:96,5:82,0.4807
2:96,24:28,0.3732
2:96,2:243,0.33
2:96,17:75,0.2881
2:96,18:26,0.2872
2:96,18:110,0.2823
2:96,2:110,0.27
2:96,2:196,0.2585
2:96,3:30,0.2377
2:97,3:3,0.9139
2:97,22:16,0.7464
2:97,5:46,0.6988
2:97,64:11,0.6577
2:97,46:30,0.6368
2:97,19:64,0.6366
2:97,24:46,0.5971
2:97,25:48,0.5434
2:97,41:5,0.5027
2:97,16:64,0.4976
2:97,16:102,0.4954
2:97,18:57,0.4693
2:98,46:6,1.6884
2:98,5:78,1.206
2:98,60:2,1.0552
2:98,4:14,0.9477
2:98,10:74,0.8529
2:98,4:101,0.8155
2:98,17:95,0.7851
2:98,58:9,0.7754
2:98,2:161,0.7304
2:98,60:1,0.7071
2:98,22:75,0.6427
2:98,18:50,0.6348
2:99,5:47,1.7837
2:99,5:59,1.3377
2:99,2:59,1.0207
2:99,3:3,0.9691
2:99,3:84,0.7537
2:99,2:91,0.7503
2:99,6:7,0.7409
2:99,5:49,0.7302
2:99,4:174,0.7079
2:99,5:68,0.7027
2:99,2:136,0.6784
2:99,58:5,0.5927
2:100,8:56,3.1753
2:100,7:102,2.2127
2:100,44:4,1.2019
2:100,2:101,0.9047
2:100,4:130,0.8012
2:100,30:32,0.8012
2:100,26:63,0.6009
2:100,5:70,0.5893
2:100,9:122,0.437
2:100,17:89,0.398
2:100,18:54,0.398
2:100,2:87,0.3928
2:101,84:10,1.7239
2:101,7:106,0.9306
2:101,98:4,0.8553
2:101,28:49,0.7897
2:101,37:37,0.7131
2:101,3:187,0.6964
2:101,5:15,0.5521
2:101,5:70,0.4729
2:101,28:48,0.4457
2:101,24:13,0.3732
2:101,3:184,0.3683
2:101,35:25,0.3683
2:102,25:3,0.3833
2:102,46:7,0.3789
2:102,19:73,0.3401
2:102,5:25,0.3372
2:102,10:49,0.2873
2:102,7:188,0.281
2:102,6:7,0.2536
2:102,22:72,0.253
2:102,2:285,0.2447
2:102,39:6,0.2339
2:102,2:168,0.2331
2:102,2:126,0.2093
2:103,18:44,2.3577
2:103,4:134,2.0803
2:103,29:16,1.9407
2:103,19:76,1.7196
2:103,28:80,1.5702
2:103,3:115,1.4555
2:103,12:57,1.4555
2:103,18:46,1.433
2:103,68:34,1.4291
2:103,3:198,1.0837
2:103,9:7,0.9846
2:103,16:30,0.9703
2:104,45:11,1.1659
2:104,45:8,1.1409
2:104,2:162,1.0177
2:104,3:88,1.0177
2:104,4:46,0.9972
2:104,3:177,0.9716
2:104,29:23,0.9716
2:104,33:8,0.8328
2:104,67:28,0.8328
2:104,16:85,0.8141
2:104,7:198,0.8102
2:104,5:73,0.7721
2:105,3:74,1.713
2:105,57:29,0.8139
2:105,3:70,0.6651
2:105,4:73,0.6471
2:105,3:69,0.5665
2:105,98:1,0.5494
2:105,3:98,0.5321
2:105,4:113,0.5137
2:105,98:6,0.4807
2:105,5:68,0.4572
2:105,8:29,0.4131
2:105,3:72,0.3895
2:106,2:148,0.7239
2:106,6:17,0.6754
2:106,3:165,0.619
2:106,4:133,0.6022
2:106,3:26,0.5686
2:106,6:44,0.5436
2:106,65:12,0.5327
2:106,58:6,0.5168
2:106,16:76,0.4975
2:106,2:269,0.4875
2:106,18:84,0.4497
2:106,57:29,0.4069
2:107,42:31,1.5868
2:107,29:22,1.5513
2:107,9:116,1.416
2:107,24:42,1.1406
2:107,6:75,0.9125
2:107,57:5,0.9125
2:107,16:73,0.8677
2:107,17:95,0.8229
2:107,3:189,0.7604
2:107,5:120,0.7604
2:107,16:49,0.7604
2:107,38:10,0.7604
2:108,5:102,1.1925
2:108,43:45,0.6912
2:108,16:43,0.6877
2:108,21:7,0.6877
2:108,4:44,0.6076
2:108,4:150,0.5547
2:108,4:88,0.5468
2:108,5:77,0.5371
2:108,4:60,0.4889
2:108,4:136,0.3978
2:108,40:50,0.3832
2:108,6:34,0.3795
2:109,3:100,0.4785
2:109,5:15,0.403
2:109,98:1,0.3233
2:109,3:165,0.2926
2:109,2:105,0.2834
2:109,57:29,0.2773
2:109,3:30,0.2581
2:109,3:19,0.2462
2:109,5:68,0.2452
2:109,28:48,0.2435
2:109,4:153,0.2392
2:109,27:40,0.2258
2:110,2:43,0.9319
2:110,27:3,0.9319
2:110,31:4,0.9319
2:110,19:55,0.8717
2:110,5:55,0.7766
2:110,24:56,0.7766
2:110,2:277,0.7525
2:110,9:11,0.6657
2:110,21:73,0.5383
2:110,58:13,0.5278
2:110,98:5,0.5177
2:110,24:37,0.4695
2:111,36:26,1.7589
2:111,27:64,1.5618
2:111,62:6,1.1953
2:111,17:80,0.9411
2:111,43:70,0.8795
2:111,3:192,0.7687
2:111,3:142,0.7036
2:111,18:35,0.5863
2:111,13:23,0.5543
2:111,7:49,0.5026
2:111,16:32,0.5026
2:111,19:60,0.5026
2:112,10:72,1.1761
2:112,33:69,1.1497
2:112,2:277,1.1178
2:112,2:274,1.006
2:112,2:262,0.9146
2:112,4:125,0.8635
2:112,16:96,0.8601
2:112,31:22,0.8533
2:112,41:33,0.7941
2:112,6:127,0.7809
2:112,3:20,0.6673
2:112,33:44,0.6585
2:113,22:17,0.7627
2:113,22:69,0.6989
2:113,5:69,0.6944
2:113,44:41,0.555
2:113,16:124,0.5503
2:113,3:113,0.5025
2:113,6:89,0.4888
2:113,5:18,0.4751
2:113,13:43,0.4456
2:113,7:156,0.4353
2:113,4:123,0.4198
2:113,8:72,0.3478
2:114,3:192,0.8066
2:114,39:26,0.6631
2:114,41:16,0.5325
2:114,24:14,0.4402
2:114,24:23,0.4402
2:114,5:33,0.434
2:114,17:59,0.431
2:114,76:31,0.3479
2:114,2:200,0.3305
2:114,4:124,0.3175
2:114,14:27,0.2777
2:114,16:41,0.2777
2:115,55:17,6.9644
2:115,26:28,3.4822
2:115,70:40,3.4822
2:115,73:9,3.4822
2:115,26:60,3.4822
2:115,15:73,2.3215
2:115,2:142,1.8092
2:115,37:5,1.7411
2:115,19:16,1.3929
2:115,38:18,1.3929
2:115,28:44,1.3929
2:115,18:86,1.0714
2:116,30:26,2.232
2:116,19:35,1.3611
2:116,21:26,1.1343
2:116,10:68,1.123
2:116,43:82,0.9562
2:116,57:1,0.9562
2:116,59:1,0.9562
2:116,61:1,0.9562
2:116,17:44,0.9079
2:116,24:41,0.8554
2:116,23:91,0.7976
2:116,39:4,0.7562
2:117,6:101,1.3848
2:117,3:109,1.3115
2:117,42:53,1.0492
2:117,57:5,1.0492
2:117,30:25,0.9497
2:117,11:44,0.8712
2:117,41:12,0.7652
2:117,3:5,0.7625
2:117,2:33,0.6346
2:117,4:126,0.61
2:117,11:123,0.5246
2:117,32:5,0.5246
2:118,4:164,0.8849
2:118,27:82,0.8782
2:118,18:109,0.7218
2:118,24:34,0.5424
2:118,14:26,0.5306
2:118,20:58,0.4743
2:118,7:144,0.473
2:118,11:105,0.473
2:118,12:54,0.473
2:118,11:110,0.4629
2:118,41:45,0.4629
2:118,21:3,0.426
2:119,25:56,1.8435
2:119,7:6,1.6333
2:119,48:8,1.3826
2:119,35:24,1.3189
2:119,17:105,1.1982
2:119,33:45,1.1061
2:119,6:48,0.9361
2:119,18:56,0.8546
2:119,50:14,0.8376
2:119,2:252,0.8169
2:119,34:28,0.7901
2:119,57:19,0.7881
2:120,2:135,1.4513
2:120,28:50,1.1255
2:120,30:29,1.1237
2:120,5:51,0.869
2:120,13:37,0.7375
2:120,2:145,0.7057
2:120,6:56,0.7034
2:120,19:43,0.6259
2:120,5:16,0.6126
2:120,53:23,0.5819
2:120,11:60,0.5728
2:120,3:162,0.5284
2:121,46:7,1.2137
2:121,29:47,0.7731
2:121,6:20,0.7684
2:121,11:17,0.6581
2:121,39:71,0.6108
2:121,34:43,0.6068
2:121,2:53,0.5758
2:121,4:127,0.5756
2:121,6:89,0.5279
2:121,28:48,0.4716
2:121,2:146,0.4664
2:121,3:100,0.4661
2:122,49:8,3.1925
2:122,26:133,2.9339
2:122,26:22,2.2004
2:122,52:29,2.0059
2:122,3:171,1.9155
2:122,43:59,1.7603
2:122,3:174,1.4585
2:122,6:138,1.3387
2:122,16:71,1.0939
2:122,5:7,1.0029
2:122,43:13,1.0029
2:122,5:11,0.8915
2:123,20:109,0.9164
2:123,82:19,0.7847
2:123,36:54,0.7577
2:123,52:46,0.5181
2:123,40:17,0.5066
2:123,9:44,0.4861
2:123,7:53,0.4377
2:123,44:41,0.4318
2:123,2:281,0.4253
2:123,2:254,0.4236
2:123,6:70,0.4053
2:123,16:31,0.3854
2:124,6:115,1.0417
2:124,11:119,0.7722
2:124,89:15,0.7135
2:124,25:74,0.649
2:124,76:2,0.6377
2:124,19:10,0.6302
2:124,5:94,0.6199
2:124,18:7,0.5965
2:124,3:46,0.5769
2:124,2:128,0.5192
2:124,10:19,0.503
2:124,11:118,0.4891
2:125,22:26,1.7699
2:125,10:87,0.8997
2:125,33:33,0.7178
2:125,9:103,0.6524
2:125,7:138,0.4971
2:125,43:33,0.4395
2:125,4:102,0.4044
2:125,14:37,0.3884
2:125,22:25,0.3817
2:125,5:97,0.3719
2:125,4:15,0.3462
2:125,2:124,0.3411
2:126,67:6,1.0693
2:126,31:24,0.9207
2:126,14:30,0.6795
2:126,64:10,0.6517
2:126,24:57,0.5702
2:126,57:15,0.5591
2:126,2:22,0.3391
2:126,22:72,0.334
2:126,3:176,0.3324
2:126,27:62,0.3248
2:126,28:41,0.3199
2:126,39:8,0.3123
2:127,19:57,2.8804
2:127,52:5,2.8804
2:127,56:3,2.8804
2:127,56:34,2.8804
2:127,79:28,2.8804
2:127,80:14,2.8804
2:127,72:9,2.1621
2:127,4:158,1.9203
2:127,3:121,1.4414
2:127,55:7,1.4402
2:127,24:36,1.283
2:127,10:87,1.0919
2:128,22:67,1.3531
2:128,22:34,0.7988
2:128,13:30,0.7481
2:128,14:40,0.7099
2:128,6:54,0.682
2:128,25:74,0.649
2:128,7:143,0.386
2:128,46:15,0.3791
2:128,11:118,0.3627
2:128,16:81,0.3573
2:128,42:8,0.3433
2:128,16:89,0.3272
2:129,2:151,1.9143
2:129,39:1,1.5584
2:129,45:2,1.5584
2:129,46:2,1.5584
2:129,62:2,1.3208
2:129,3:164,1.2007
2:129,2:252,1.1888
2:129,30:56,0.9196
2:129,58:21,0.8158
2:129,4:165,0.7577
2:129,25:41,0.7023
2:129,14:4,0.6819
2:130,38:7,1.4398
2:130,16:122,0.9638
2:130,17:25,0.7127
2:130,21:90,0.6504
2:130,41:31,0.6332
2:130,12:37,0.5236
2:130,29:27,0.4819
2:130,30:44,0.4751
2:130,2:220,0.4598
2:130,9:44,0.3641
2:130,7:42,0.3563
2:130,9:120,0.3562
2:131,6:163,3.7831
2:131,4:65,3.3628
2:131,3:20,3.2427
2:131,2:128,3.0265
2:131,3:67,3.0265
2:131,3:102,3.0265
2:131,5:111,3.0265
2:131,6:127,3.0265
2:131,2:112,2.1618
2:131,2:132,2.1618
2:131,3:52,2.1618
2:131,3:85,2.1618
2:132,37:153,4.3334
2:132,43:16,2.6001
2:132,17:40,1.5065
2:132,27:59,1.2065
2:132,37:53,1.1586
2:132,42:13,1.0325
2:132,4:12,0.98
2:132,10:90,0.9168
2:132,3:102,0.8387
2:132,2:133,0.8155
2:132,3:85,0.6806
2:132,20:47,0.6804
2:133,74:13,1.4624
2:133,36:53,1.2734
2:133,7:70,0.8714
2:133,12:81,0.7838
2:133,2:56,0.6323
2:133,5:111,0.6103
2:133,10:29,0.5996
2:133,5:117,0.5706
2:133,17:96,0.5139
2:133,43:19,0.5136
2:133,6:19,0.5128
2:133,9:31,0.4998
2:134,2:141,4.3432
2:134,34:25,1.6812
2:134,4:32,1.2122
2:134,35:24,1.0858
2:134,46:18,1.0858
2:134,13:30,0.9397
2:134,52:21,0.8664
2:134,30:41,0.7877
2:134,14:18,0.722
2:134,16:93,0.6843
2:134,42:22,0.6665
2:134,45:28,0.6328
2:135,3:67,3.221
2:135,3:95,2.9606
2:135,16:123,2.9606
2:135,6:161,2.7416
2:135,10:105,2.2199
2:135,6:79,1.2685
2:135,4:125,1.2433
2:135,16:37,1.1436
2:135,72:2,1.0043
2:135,2:113,0.9634
2:135,22:17,0.9596
2:135,2:111,0.9032
2:136,3:84,1.9945
2:136,4:163,0.9695
2:136,4:152,0.7401
2:136,18:78,0.688
2:136,3:3,0.6775
2:136,98:4,0.6747
2:136,5:20,0.6501
2:136,2:91,0.6044
2:136,52:38,0.5827
2:136,41:42,0.5015
2:136,2:285,0.4751
2:136,3:4,0.4094
2:137,11:89,0.9247
2:137,4:115,0.8185
2:137,25:31,0.7841
2:137,11:24,0.7627
2:137,8:31,0.7561
2:137,5:51,0.7532
2:137,62:5,0.7191
2:137,2:171,0.6864
2:137,29:41,0.6617
2:137,7:198,0.6426
2:137,35:14,0.6132
2:137,22:4,0.6014
2:138,23:20,4.6185
2:138,2:195,0.7912
2:138,2:201,0.7912
2:138,3:148,0.7912
2:138,39:10,0.742
2:138,17:53,0.6377
2:138,42:23,0.636
2:138,4:125,0.633
2:138,2:83,0.5238
2:138,17:23,0.4783
2:138,2:112,0.4521
2:138,4:86,0.3956
2:139,3:66,4.998
2:139,42:16,1.666
2:139,2:197,1.6065
2:139,6:149,1.4994
2:139,6:80,1.3631
2:139,3:65,1.2495
2:139,6:83,1.2495
2:139,45:25,1.2495
2:139,42:15,0.9662
2:139,40:47,0.9371
2:139,2:82,0.8928
2:139,2:76,0.833
2:140,3:67,0.9634
2:140,2:135,0.8028
2:140,16:118,0.7553
2:140,3:52,0.706
2:140,2:283,0.6679
2:140,22:17,0.6526
2:140,5:69,0.6454
2:140,2:113,0.6423
2:140,3:99,0.6313
2:140,14:42,0.6269
2:140,2:111,0.6021
2:140,5:51,0.586
2:141,34:25,1.6812
2:141,4:32,1.2122
2:141,35:24,1.0858
2:141,46:18,1.0858
2:141,13:30,0.9397
2:141,52:21,0.8664
2:141,30:41,0.7877
2:141,14:18,0.722
2:141,16:93,0.6843
2:141,42:22,0.6665
2:141,45:28,0.6328
2:141,41:25,0.5846
2:142,24:46,0.9125
2:142,10:25,0.7604
2:142,3:68,0.7199
2:142,6:140,0.5694
2:142,19:67,0.5626
2:142,2:258,0.5198
2:142,18:17,0.4915
2:142,48:20,0.4779
2:142,42:52,0.4717
2:142,7:155,0.4711
2:142,3:138,0.4163
2:142,2:21,0.4092
2:143,43:45,0.4281
2:143,59:10,0.4187
2:143,11:118,0.3914
2:143,19:21,0.3911
2:143,3:144,0.3673
2:143,33:4,0.3523
2:143,23:44,0.3416
2:143,7:158,0.3241
2:143,13:30,0.3142
2:143,13:38,0.3089
2:143,16:89,0.2996
2:143,11:17,0.2926
2:144,2:149,1.549
2:144,2:150,1.3039
2:144,3:20,0.379
2:144,3:23,0.3044
2:144,4:47,0.272
2:144,7:27,0.2683
2:144,5:57,0.2641
2:144,9:29,0.2099
2:144,22:78,0.1999
2:144,57:16,0.1998
2:144,46:4,0.192
2:144,48:29,0.1861
2:145,13:37,0.6645
2:145,23:44,0.6575
2:145,8:75,0.5986
2:145,5:77,0.4661
2:145,98:4,0.4287
2:145,28:48,0.3886
2:145,14:44,0.3874
2:145,35:40,0.3629
2:145,2:253,0.3495
2:145,3:20,0.3232
2:145,2:254,0.3004
2:145,13:38,0.2916
2:146,6:20,2.0411
2:146,3:71,1.1171
2:146,98:4,0.7661
2:146,40:53,0.7497
2:146,5:83,0.7021
2:146,3:100,0.6567
2:146,2:180,0.6436
2:146,32:23,0.5355
2:146,2:101,0.5273
2:146,3:23,0.5273
2:146,2:228,0.4834
2:146,17:26,0.4743
2:147,3:60,10.8801
2:147,19:34,7.2534
2:147,42:18,3.1086
2:147,10:94,2.4178
2:147,2:42,1.9998
2:147,6:114,1.9782
2:147,2:252,1.6665
2:147,11:17,1.4507
2:147,3:71,1.4284
2:147,3:62,1.2498
2:147,3:108,1.2498
2:147,2:241,0.9999
2:148,11:4,0.9699
2:148,42:9,0.6927
2:148,3:189,0.6466
2:148,5:120,0.6466
2:148,10:99,0.6445
2:148,6:17,0.6427
2:148,16:76,0.5605
2:148,13:8,0.5518
2:148,5:40,0.526
2:148,3:26,0.5031
2:148,3:29,0.485
2:148,32:13,0.4516
2:149,2:150,1.5269
2:149,8:34,0.7796
2:149,2:191,0.6861
2:149,27:25,0.5394
2:149,8:5,0.4705
2:149,4:89,0.4007
2:149,2:257,0.3892
2:149,7:161,0.3664
2:149,17:33,0.348
2:149,2:58,0.3403
2:149,39:74,0.3144
2:149,48:27,0.3052
2:150,8:34,0.5652
2:150,2:191,0.5295
2:150,5:51,0.4731
2:150,60:9,0.4396
2:150,9:18,0.4191
2:150,3:20,0.3887
2:150,2:257,0.3762
2:150,9:19,0.3312
2:150,7:27,0.2768
2:150,17:97,0.274
2:150,2:272,0.2599
2:150,2:196,0.2583
2:151,2:252,1.9827
2:151,19:19,1.5203
2:151,62:2,1.3281
2:151,3:164,1.2074
2:151,5:55,1.0135
2:151,3:101,0.8497
2:151,7:87,0.8064
2:151,3:53,0.798
2:151,4:165,0.756
2:151,4:136,0.7482
2:151,13:38,0.7301
2:151,14:4,0.6804
2:152,31:12,1.8743
2:152,76:3,1.6857
2:152,21:36,1.6668
2:152,3:58,1.6625
2:152,41:41,1.3335
2:152,25:62,1.2563
2:152,2:200,1.2468
2:152,2:239,1.2468
2:152,14:7,1.1238
2:152,14:5,1.1167
2:152,2:47,0.9975
2:152,2:122,0.9975
2:153,1:5,5.0187
2:153,107:7,5.0187
2:153,3:200,3.5308
2:153,7:128,2.358
2:153,8:46,2.2067
2:153,21:112,2.0075
2:153,3:142,1.7654
2:153,12:18,1.7149
2:153,22:35,1.6637
2:153,20:132,1.4788
2:153,3:17,1.4711
2:153,7:126,1.4711
2:154,16:21,2.112
2:154,3:158,1.978
2:154,2:244,1.9104
2:154,3:169,1.6
2:154,2:190,1.4701
2:154,4:74,1.3212
2:154,3:157,1.2251
2:154,4:76,1.2126
2:154,61:4,1.1462
2:154,40:11,1.0138
2:154,22:58,0.9529
2:154,28:9,0.9089
2:155,47:31,1.4259
2:155,3:186,0.5234
2:155,5:94,0.4532
2:155,10:30,0.4075
2:155,21:35,0.4075
2:155,3:10,0.3692
2:155,2:223,0.324
2:155,3:116,0.3231
2:155,3:47,0.3221
2:155,4:6,0.3081
2:155,7:188,0.27
2:155,9:111,0.2469
2:156,4:72,7.3912
2:156,3:165,4.9275
2:156,9:50,4.4347
2:156,9:51,3.6956
2:156,11:89,3.6956
2:156,3:166,2.9565
2:156,4:62,2.9565
2:156,4:79,2.9565
2:156,16:34,2.9565
2:156,8:25,2.1118
2:156,4:78,1.971
2:156,4:73,1.8478
2:157,27:77,3.1379
2:157,31:3,2.0919
2:157,2:3,1.4942
2:157,24:56,1.4932
2:157,33:43,1.4932
2:157,7:52,1.2552
2:157,45:20,1.2552
2:157,2:43,1.1954
2:157,2:45,1.1954
2:157,4:175,1.046
2:157,16:64,1.046
2:157,9:18,0.927
2:158,52:4,3.1133
2:158,23:56,1.4102
2:158,7:87,0.9203
2:158,2:197,0.9143
2:158,22:29,0.9137
2:158,22:26,0.8871
2:158,3:97,0.8422
2:158,4:81,0.8108
2:158,3:69,0.7261
2:158,24:27,0.7118
2:158,24:61,0.6387
2:158,24:29,0.6207
2:159,4:47,1.0846
2:159,16:64,0.6567
2:159,3:3,0.5663
2:159,2:176,0.5256
2:159,4:174,0.4952
2:159,46:30,0.4947
2:159,3:65,0.4673
2:159,4:105,0.4274
2:159,3:187,0.3945
2:159,39:41,0.389
2:159,6:7,0.3803
2:159,2:213,0.3551
2:160,25:71,6.507
2:160,4:16,3.4144
2:160,5:39,3.4144
2:160,9:104,3.1061
2:160,5:74,2.9042
2:160,11:90,2.9042
2:160,24:10,2.9042
2:160,3:89,2.755
2:160,24:5,2.755
2:160,20:82,2.4567
2:160,9:118,2.4514
2:160,5:34,2.3234
2:161,3:87,1.7968
2:161,22:66,1.0433
2:161,2:89,0.7958
2:161,45:26,0.7849
2:161,4:140,0.5882
2:161,2:34,0.5217
2:161,7:158,0.5161
2:161,3:91,0.4893
2:161,4:139,0.4575
2:161,3:80,0.4565
2:161,2:258,0.4539
2:161,3:156,0.4274
2:162,3:88,4.8477
2:162,16:85,2.9623
2:162,23:103,2.657
2:162,43:74,2.2356
2:162,40:49,1.8055
2:162,2:86,1.5476
2:162,25:69,1.3414
2:162,35:36,1.2037
2:162,3:107,1.1448
2:162,10:52,1.1178
2:162,2:39,0.9159
2:162,2:82,0.9159
2:163,21:108,2.2796
2:163,16:51,1.7097
2:163,21:92,1.7097
2:163,23:52,1.7097
2:163,16:22,1.3678
2:163,42:8,1.2804
2:163,43:33,1.164
2:163,12:39,1.1398
2:163,14:52,1.1398
2:163,6:98,0.977
2:163,11:118,0.977
2:163,4:1,0.8536
2:164,23:80,0.5883
2:164,45:5,0.5862
2:164,42:29,0.577
2:164,14:32,0.5619
2:164,3:190,0.5347
2:164,10:6,0.5347
2:164,57:17,0.5157
2:164,16:65,0.4993
2:164,29:63,0.4366
2:164,22:65,0.4121
2:164,30:24,0.4002
2:164,35:9,0.3928
2:165,11:102,0.6705
2:165,9:23,0.5869
2:165,8:52,0.4893
2:165,22:2,0.4046
2:165,3:140,0.4037
2:165,16:113,0.3843
2:165,3:4,0.3759
2:165,8:48,0.3624
2:165,40:21,0.3387
2:165,11:103,0.3223
2:165,18:58,0.2901
2:165,4:139,0.2787
2:166,18:85,4.894
2:166,18:89,4.894
2:166,18:92,4.894
2:166,2:167,1.5041
2:166,31:21,0.997
2:166,6:78,0.7842
2:166,15:65,0.6971
2:166,11:27,0.6544
2:166,39:55,0.6368
2:166,20:47,0.566
2:166,20:134,0.566
2:166,10:97,0.5073
2:167,26:216,2.4923
2:167,10:41,2.4197
2:167,98:7,1.8692
2:167,67:4,1.385
2:167,39:58,1.2765
2:167,6:78,1.0732
2:167,98:6,0.9881
2:167,33:2,0.6251
2:167,8:48,0.6211
2:167,7:18,0.6023
2:167,40:47,0.5436
2:167,35:8,0.4891
2:168,5:87,1.4048
2:168,2:208,1.3915
2:168,5:88,1.3153
2:168,6:142,1.2829
2:168,20:81,1.0055
2:168,8:69,0.9395
2:168,16:114,0.9395
2:168,17:53,0.8735
2:168,5:4,0.6961
2:168,22:3,0.5941
2:168,12:5,0.526
2:168,2:188,0.4512
2:169,7:28,4.0311
2:169,17:32,3.0108
2:169,4:22,1.6727
2:169,12:24,1.6727
2:169,2:268,1.5677
2:169,16:90,1.2826
2:169,13:21,1.1808
2:169,65:5,1.1808
2:169,12:53,1.0332
2:169,3:80,0.9151
2:169,3:109,0.9151
2:169,24:21,0.8299
2:170,31:21,1.2086
2:170,5:104,1.1585
2:170,19:43,1.1188
2:170,7:3,1.0229
2:170,3:53,0.8288
2:170,7:193,0.8229
2:170,53:23,0.8144
2:170,12:38,0.7501
2:170,6:155,0.6906
2:170,2:38,0.6515
2:170,2:120,0.633
2:170,24:46,0.5984
2:171,10:42,2.1777
2:171,8:22,1.8133
2:171,11:24,1.4967
2:171,43:40,1.3141
2:171,27:80,1.0874
2:171,30:52,1.0874
2:171,21:45,1.0478
2:171,22:46,0.8508
2:171,35:14,0.7826
2:171,7:194,0.7551
2:171,3:193,0.7387
2:171,17:97,0.7112
2:172,16:114,2.5121
2:172,5:88,2.2951
2:172,24:26,1.8767
2:172,36:35,1.4887
2:172,34:15,1.4114
2:172,23:51,1.3677
2:172,20:81,1.275
2:172,8:69,1.1723
2:172,29:17,1.1177
2:172,45:16,1.0102
2:172,7:58,0.9848
2:172,8:26,0.9332
2:173,16:115,1.9171
2:173,6:145,1.2461
2:173,2:194,0.6739
2:173,5:3,0.671
2:173,5:87,0.6605
2:173,7:33,0.5911
2:173,2:182,0.5604
2:173,6:119,0.5584
2:173,66:1,0.5233
2:173,64:14,0.3981
2:173,3:157,0.3562
2:173,6:140,0.3438
2:174,16:95,1.0059
2:174,3:77,0.8899
2:174,9:9,0.8622
2:174,16:117,0.8551
2:174,3:187,0.7543
2:174,3:177,0.7096
2:174,3:199,0.681
2:174,4:10,0.6122
2:174,2:175,0.5371
2:174,5:44,0.4543
2:174,59:3,0.4023
2:174,2:159,0.3422
2:175,7:178,1.1682
2:175,6:117,1.0871
2:175,3:177,0.9489
2:175,3:16,0.9437
2:175,25:42,0.9297
2:175,4:44,0.9086
